"","JF1","JF10","JF101","JF102","JF103","JF104","JF105","JF106","JF107","JF108","JF109","JF11","JF110","JF111","JF112","JF113","JF114","JF115","JF116","JF117","JF118","JF119","JF12","JF120","JF121","JF122","JF123","JF124","JF125","JF126","JF127","JF128","JF129","JF13","JF130","JF131","JF132","JF14","JF15","JF16","JF17","JF18","JF19","JF2","JF20","JF21","JF22","JF23","JF24","JF25","JF26","JF27","JF28","JF29","JF3","JF30","JF301","JF302","JF303","JF304","JF305","JF306","JF307","JF308","JF309","JF31","JF310","JF311","JF312","JF313","JF314","JF315","JF316","JF317","JF318","JF319","JF32","JF320","JF321","JF322","JF4","JF401","JF402","JF403","JF404","JF405","JF406","JF407","JF408","JF409","JF410","JF411","JF412","JF413","JF414","JF415","JF416","JF417","JF418","JF5","JF7","JF8","JF9"
"D_0__Bacteria;D_1__Firmicutes;D_2__Clostridia;D_3__Clostridiales;D_4__Peptococcaceae;D_5__Peptococcus",22.5463678420268,10.6835196226095,1.71302426582381,27.0868295837947,25.1568418547685,11.2337379653182,4.73865242298983,0,3.73817875925269,5.49676297035164,50.2270917666067,22.7660715767512,0,14.4910826887308,56.5160142168192,10.0543712879462,6.4975650339278,2.9112229553491,32.2389774727401,8.80746935349987,0,12.6290659335641,23.59921291956,27.9888693006583,20.6651888137508,9.26545901036557,0,39.3565101825712,0,16.0256620357868,28.2095930485343,0,0,4.89628752272484,5.84862378336237,11.1107851694223,14.5396671894272,33.8187653349925,8.39478297793951,14.7880631076067,39.1126513724345,88.837223718542,16.7419463339968,40.5811444333766,84.1357300537644,2.51982061238722,30.5968156654186,0,44.0963641025445,20.7081771570597,32.4139927040619,19.2445250729731,15.645406017503,46.3265642250043,10.9598310779481,46.5041101178267,6.41082019497591,42.5143222221868,18.9678663492973,4.7621520401905,44.7604489661975,11.3881342611828,12.1785843379224,16.4540344031249,0,28.7723525940632,12.7700588023732,12.417443722393,12.7154647912236,74.2898613912976,55.8640362323434,35.0967145098146,19.090125778704,4.86444367893536,15.5892667797464,51.2802263989878,8.15880218629147,34.4170053001555,41.6392922390461,0,9.02033709433009,9.37721135166114,86.9956970112431,27.145418845181,42.8315415429744,32.3256113407754,2.58757417636738,10.759231879605,4.31631752331946,28.7492037168042,0,30.094482189221,20.8725093712742,17.1124934695114,8.71932876045605,32.9377067075813,26.6542848099485,143.046365895897,40.1899845853038,29.7121722130625,33.1501413127058,24.753520653463,6.51153286997916
"D_0__Bacteria;D_1__Firmicutes;D_2__Clostridia;D_3__Clostridiales;D_4__Ruminococcaceae;D_5__Ruminiclostridium",11.2731839210134,0,21.4128033227976,0,27.2532453426658,9.50547058603844,27.2472514321915,0,37.3817875925269,0,0,35.3266627915105,0,14.4910826887308,0,21.7844711238834,0,13.5857071249625,24.7165493957674,0,0,11.2258363853903,0,44.396137511389,0,26.4727400296159,11.6529276958614,27.6559260742393,0,15.1353474782431,151.203418740144,33.9133626282422,12.5221038424172,7.69416610713903,0,33.332355508267,0,22.5458435566617,16.789565955879,10.1181484420467,21.6148862847664,17.6073776739453,0,19.4789493280208,30.1226687846811,7.55946183716166,16.2545583222536,0,0,20.7081771570597,0,16.2059158509247,0,66.9161483250062,17.3530658734178,49.2396460071106,34.8015953441549,28.8232693031775,68.7585155162026,10.3179960870794,54.6077477387609,31.1275669805663,29.0412395750458,20.1935876765623,0,25.9879313752829,4.50707957730819,37.252331167179,14.5319597613984,51.9133971168104,159.159801341205,0,32.9738536177615,0,0,26.4170863267513,23.456556285588,63.3997466055495,22.7123412212979,9.28453654931022,0,58.6075709478821,18.3568901950329,0,49.1509493116099,22.6279279385427,0,33.6225996237656,12.9489525699584,14.7631046113319,0,43.2608181470052,23.6555106207774,0,111.607408133837,56.9733305212218,29.6158720110538,89.4039786849356,38.3631671041536,18.4420379253491,0,20.5100599700122,0
"D_0__Bacteria;D_1__Firmicutes;D_2__Clostridia;D_3__Clostridiales;D_4__Family XIII;__",13.8746879027857,3.5611732075365,57.3863129050975,0,15.7230261592303,33.7012138959545,23.6932621149491,7.65052100524704,19.936953382681,27.4838148517582,22.3231518962696,29.0463671841308,12.8846746053205,0,75.0298809430186,20.1087425758924,11.69561706107,28.141821901708,22.5672842309181,23.2196919319542,2.86016453771425,26.661361415302,20.3441490685862,18.337535059052,8.8565094916075,13.236370014808,20.3926234677574,61.6939889348414,11.030340972482,24.928807611224,30.466360492417,40.0794285606498,27.5486284533179,0,15.5963300889663,35.3524982663438,26.5135107571907,13.527506133997,0,35.8026791026267,26.7612877811394,120.85063767117,6.51075690766541,38.146275767374,36.3549450849599,11.759162857807,18.1668593013423,12.0301940133345,19.5983840455753,26.0769638274085,48.6209890560928,32.4118317018494,24.5856380275047,18.5306256900017,27.3995776948703,21.8842871142714,7.32665165140104,9.36756252353268,0,0,52.817329780113,30.3683580298208,20.6099119564841,14.2103024390624,22.7313777767257,34.3411950316238,15.0235985910273,26.0766318170253,0,45.6479871199539,15.8105762921727,26.0394978621205,10.4127958792931,27.9705511538783,0,32.6328713448104,11.2183530061508,0,12.3025181615363,0,10.5237266100518,14.0658170274917,38.3100317113731,24.8186686584512,26.6819439120168,15.0852852923618,29.7571030282248,47.0716394732719,7.55355566580905,62.1604404687658,0,31.9753873260473,0,27.0197265308075,13.9509260167297,19.58458236667,22.2119040082904,23.8410609826495,12.7877223680512,22.5402685754267,16.1896038969028,28.9969813369138,14.4700730443981
"D_0__Bacteria;D_1__Firmicutes;D_2__Clostridia;__;__;__",0,0,51.3907279747142,376.635916117526,0,23.3316096202762,151.636877535674,0,0,0,0,0,0,67.1859288295701,200.72929187353,0,51.9805202714224,0,95.6422998357956,0,0,70.1614774086895,0,11.5816010899276,0,0,0,0,0,0,0,30.8303296620383,0,0,117.947246297808,48.4834261938429,0,0,0,0,0,0,0,0,5.1935635835657,0,0,0,0,7.66969524335543,0,0,0,0,0,0,7.32665165140104,51.16130301314,0,0,0,0,11.2417701580822,32.9080688062497,19.3216711102168,0,31.5495570411574,0,0,273.887922719724,41.1074983596489,16.9822812144264,1.73546597988218,46.2122149498859,0,12.4315700361182,0,0,352.987636481004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.65794757793441,0
"D_0__Bacteria;D_1__Actinobacteria;D_2__Actinobacteria;D_3__Micrococcales;D_4__Micrococcaceae;D_5__Rothia",11.2731839210134,40.9534918866697,17.98675479115,5.15939611119898,14.6748244152816,8.64133689639858,27.2472514321915,20.7656998713848,3.73817875925269,2.35575555872213,53.5755645510472,1.57007390184491,15.4616095263845,28.9821653774616,8.76972634398918,21.7844711238834,40.2849032103524,27.171414249925,8.59706065939735,16.013580642727,50.0528794099995,4.20968864452137,8.13765962743447,40.5356038147465,61.9955664412525,7.94182200888477,20.3926234677574,11.700584108332,14.7071212966426,16.9159765933306,39.493430267948,53.9530769085671,18.7831557636258,0,46.7889902668989,29.2920699921134,18.8160398921999,16.9093826674963,27.582858356087,4.66991466556,18.5270453869426,28.0117372085493,0,2.4348686660026,5.1935635835657,14.2789834701942,0,1.85079907897454,12.2489900284846,6.13575619468435,4.42008991419025,5.06434870341397,4.47011600500086,33.9728137650031,0,13.6776794464196,23.8116178670534,12.2498894538504,21.3388496429594,3.17476802679367,0,7.5920895074552,8.43132761856168,1.49582130937499,2.27313777767257,0,24.7889376751951,13.6591880946323,3.6329899403496,13.4258785646923,34.7832678427799,0,0,15.8094419565399,6.49552782489435,3.10789250902956,12.2382032794372,13.5856599869035,9.46347550887411,0,4.51016854716505,67.9847822995433,14.3662618917649,38.0035863832533,24.575474655805,22.6279279385427,115.147050848348,28.2429836839631,154.308351458671,9.32406607031487,141.625186220431,22.5708616419157,59.8345268643193,20.7151236736191,94.1687506129254,17.8041657878818,0,12.7719969549908,27.4022622172526,19.4665955878685,0,4.95070413069261,2.89401460887963
"D_0__Bacteria;D_1__Firmicutes;D_2__Clostridia;D_3__Clostridiales;D_4__Family XIII;D_5__[Eubacterium] nodatum group",31.2180477812679,10.6835196226095,32.5474610506523,25.7969805559949,24.1086401108198,14.6902727238776,33.1705669609288,17.4869051548504,11.2145362777581,13.3492814994254,44.6463037925393,17.270812920294,9.01927222372432,31.6169076845036,23.3859369173045,23.4601996718745,15.5941560814267,29.112229553491,13.9702235715207,22.4190128998179,7.15041134428564,22.4516727707806,16.2753192548689,10.6164676657669,11.8086793221433,11.9127330133272,14.5661596198267,39.3565101825712,16.545511458723,14.2450329206994,12.4122209413551,10.7906153817134,10.0176830739338,18.1862107986922,7.79816504448315,18.1812848226911,24.8029616760816,32.6914731571595,0,29.5761262152133,10.2928029927459,54.4228037194672,6.51075690766541,33.2765384353688,19.7355416175497,17.6387442867105,9.56150489544331,6.47779677641088,12.2489900284846,23.7760552544018,29.4672660946017,19.2445250729731,29.0557540325056,19.5601048950018,18.2663851299135,32.8264306714071,17.4007976720775,20.8968702448037,30.8227828176081,6.34953605358734,10.7425077518874,9.11050740894624,25.293982855685,15.7061237484374,0,38.0537566566642,11.2676989432705,29.8018649337432,6.3577323956118,13.4258785646923,25.2969220674763,48.6825394813557,19.090125778704,34.0511057525475,27.2812168645563,20.9782744359495,24.4764065588744,3.62284266317426,14.1952132633112,0,20.2957584622427,16.410119865407,20.7512671769938,20.9407516805682,10.5323462810593,31.2480909627495,25.8757417636738,24.2082717291112,17.2652700932778,28.7492037168042,29.6956035623485,22.5708616419157,27.8300124950322,37.8276171431305,19.1825232730033,23.1454155242463,35.5390464132646,18.7322622006532,7.30726992460069,34.8349605256595,0,26.8752509951884,11.5760584355185
"D_0__Bacteria;D_1__Firmicutes;D_2__Clostridia;D_3__Clostridiales;D_4__Lachnospiraceae;D_5__[Ruminococcus] gnavus group",0,0,35.9735095822999,72.2315455567858,0,0,21.3239359034542,22.9515630157411,0,10.9935259407033,81.4795044213842,0,0,0,252.373235899244,0,0,17.4673377320946,121.433481813988,28.0237661247723,0,21.0484432226068,0,0,0,0,0,9.57320517954436,38.6061934036869,9.79346013298085,0,0,17.5309453793841,0,28.2683482862514,28.281998613075,17.1054908110908,99.2017116493115,0,10.8964675529733,0,37.6157613943376,0,34.8997842127039,16.6194034674102,0,0,0,0,0,11.7869064378407,0,23.4681090262545,0,0,45.1363421731847,0,9.36756252353268,28.4517995239459,0,207.688483203156,0,11.2417701580822,31.4122474968747,0,0,0,17.3844212113502,0,68.0244513944412,9.4863457753036,97.3650789627114,5.20639793964655,7.29666551840304,22.0847946046408,120.430834724896,12.2382032794372,0,28.3904265266223,0,0,0,4.78875396392164,20.1651682849916,4.21293851242371,0,0,0,0,12.4320880937532,0,45.1417232838315,8.34900374850967,114.383508980418,0,20.4747906560641,23.6926976088431,33.2071920829761,0,0,0,0,0
"D_0__Bacteria;D_1__Firmicutes;D_2__Erysipelotrichia;D_3__Erysipelotrichales;D_4__Erysipelotrichaceae;__",19.0776958663304,0,51.3907279747142,28.3766786115944,15.7230261592303,17.2826737927972,7.10797863448474,48.0889891758386,22.4290725555162,36.9068370866467,8.92926075850786,15.7007390184491,21.9039468290448,7.9042269211259,88.6716774781129,15.0815569319193,9.09659104749892,14.5561147767455,25.7911819781921,35.2298774139995,54.3431262165708,0,12.2064894411517,4.82566712080315,31.4898115257155,0,13.1095436578441,25.5285471454516,24.8182671880845,20.4772348235054,24.8244418827102,50.8700439423632,70.1237815175364,0,31.1926601779326,14.1409993065375,12.8291181083181,40.5825184019911,15.5903112447448,55.2606568757933,0,59.2248158123614,0,4.8697373320052,14.541978033984,0,23.9037622386083,15.7317921712836,19.5983840455753,4.60181714601326,8.84017982838051,17.2187855916075,62.5816240700121,12.3537504600011,18.2663851299135,24.6198230035553,20.1482920413529,0,0,0,0,0,9.36814179840186,0,13.6388266660354,36.197475844144,0,17.3844212113502,0,37.5924599811385,0,23.775193700197,0,7.29666551840304,0,13.2085431633756,45.8932622978895,0,12.3025181615363,0,51.1152435345372,11.7215141895764,3.99062830326803,11.633750933649,17.5539104684321,16.1628056703877,43.9887609982454,13.4490398495062,126.252287557094,15.5401101171914,25.1270491681411,28.2135770523947,15.3065068722677,41.4302473472382,26.1579862813682,26.7062486818227,0,5.96026524566237,0,10.245576625194,0,21.217303417254,5.06452556553935
"D_0__Bacteria;D_1__Firmicutes;D_2__Clostridia;D_3__Clostridiales;D_4__Lachnospiraceae;D_5__uncultured",3.46867197569643,0,0,0,0,0,31.9859038551813,52.4607154645512,0,86.3777038198115,0,0,45.0963611186216,0,43.8486317199459,0,31.1883121628535,0,20.4180190660687,40.8346306389539,0,51.9194932824302,51.2672556528372,0,0,0,0,21.2737892878763,10.1111458914418,0,16.9257558291206,0,60.1060984436026,46.8644662889377,68.2339441392276,12.1208565484607,18.8160398921999,7.89104524483159,17.9888206670132,139.319120855873,0,21.6090544180237,0,18.6673264393532,17.6581161841234,28.5579669403885,9.56150489544331,0,142.088284330421,33.7466590707639,0,28.3603527391183,0,65.8866691200061,0,51.9751818963946,3.66332582570052,61.9700290018316,0,0,20.5898065244508,3.7960447537276,10.304955978242,13.4623917843749,0,0,0,0,0,10.7407028517539,21.0807683895636,13.5858249715411,0,0,12.9910556497887,12.4315700361182,54.052064484181,18.1142133158713,0,5.1580758607279,70.659307238919,0,11.1737592491505,7.75583395576599,9.83018986232199,0,0,32.277695638815,0,10.1010715761744,11.4213859855187,28.2135770523947,6.95750312375806,35.1256444900497,0,13.3531243409114,0,30.6527926919779,0,0,0,33.9476854676065,18.8110949577176
"D_0__Bacteria;D_1__Firmicutes;D_2__Clostridia;D_3__Clostridiales;D_4__Ruminococcaceae;D_5__Ruminococcaceae UCG-010",0,37.3923186791332,17.1302426582381,12.8984902779975,9.43381569553817,0,0,0,0,0,32.368570249591,0,0,13.1737115352098,0,10.0543712879462,12.9951300678556,0,0,14.4122225784543,11.440658150857,0,7.32389366469102,13.5118679382488,11.8086793221433,7.94182200888477,0,40.4201996469651,0,0,0,81.7003736044015,11.2698934581755,0,24.3692657640099,13.1309279274991,0,30.4368888014933,19.1880753781475,37.35931732448,0,0,22.3225951119957,30.0300468806987,0,19.3186246949687,6.69305342681032,14.8063926317963,0,19.9412076327241,0,13.1673066288763,30.1732830337558,16.4716672800015,9.13319256495676,4.10330383392589,27.4749436927539,0,28.4517995239459,4.7621520401905,10.7425077518874,0,0,6.73119589218745,5.68284444418142,12.9939656876415,0,31.0436093059825,16.3484547315732,0,0,32.832410347891,7.80959690946983,47.4283258696197,0,0,18.3573049191558,12.6799493211099,10.4098230597615,0,0,0,53.4744192637916,14.7360845159554,53.3638878240336,22.6279279385427,9.05650961728582,9.41432789465437,39.925937090705,19.4251376464893,25.1270491681411,65.8316797889209,257.427615579048,21.615781224646,12.2070602646385,9.79229118333499,111.059520041452,58.7511859929576,52.977706953355,25.6139415629849,11.564002783502,48.0925544124425,13.0230657399583
"D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Bacteroidales;D_4__Barnesiellaceae;D_5__Barnesiella",0,0,112.203089411459,33.5360747227934,37.7352627821527,100.239507998224,24.8779252206966,0,13.7066554505932,40.0478444982762,55.8078797406741,47.1022170553473,12.8846746053205,22.3953096098567,16.5650386497573,25.973792493861,48.0819812510657,43.6683443302366,0,0,0,29.4678205116496,0,19.3026684832126,0,0,17.4793915437921,0,26.6566573501648,40.9544696470108,29.3379767704757,63.2021758071786,0,0,13.6467888278455,15.1510706855759,29.9346089194089,7.89104524483159,8.39478297793951,3.11327644370667,0,56.8238097659143,38.134433316326,3.24649155467013,8.30970173370512,11.759162857807,0,0,0,35.280598119435,8.84017982838051,0,0,21.619063305002,7.30655405196541,6.83883972320981,15.5691347592272,0,0,9.52430408038101,8.05688081391555,12.9065521626738,0,0,45.4627555534513,0,0,254.557596309057,0,85.9256228140309,5.27019209739089,0,8.67732989941092,8.51277643813687,25.9821112995774,0,0,0,0,9.28453654931022,24.0542322515469,0,9.57750792784327,3.1023335823064,0,10.7752037802585,9.05650961728582,6.05206793227781,0,20.9791486582085,0,15.0472410946105,0,0,0,7.12166631515272,7.40396800276346,0,7.30726992460069,0,6.93840167010122,31.825955125881,2.89401460887963
"D_0__Bacteria;D_1__Firmicutes;D_2__Clostridia;D_3__Clostridiales;D_4__Lachnospiraceae;D_5__Sellimonas",0,0,0,0,25.1568418547685,17.2826737927972,20.1392727977068,42.6243313149478,0,40.0478444982762,0,74.5785103376332,0,0,47.74628787283,0,0,0,18.2687539012194,0,25.7414808394283,0,19.5303831058427,0,0,0,21.8492394297401,0,84.5659474556952,11.5740892480683,20.3109069949447,23.1227472465287,23.7919973005927,0,17.5458713500871,0,16.2502162705362,0,0,0,106.015870825283,127.253320461695,0,81.9739117554208,33.2388069348205,47.8765916353572,59.2813303517485,105.495547501549,19.5983840455753,0,0,0,0,0,0,0,43.0440784519811,42.5143222221868,0,0,180.832213823438,0,87.1237187251373,0,37.5067733315973,0,0,50.9115192618113,0,0,0,23.775193700197,0,0,0,0,0,0,0,0,116.51268746843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.6750488548727,0
"D_0__Bacteria;D_1__Firmicutes;D_2__Clostridia;D_3__Clostridiales;D_4__Lachnospiraceae;D_5__Tyzzerella 4",0,81.9069837733395,0,0,0,0,0,0,0,0,0,37.6817736442778,0,0,0,0,0,0,0,0,0,0,27.6680427332772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.39478297793951,0,124.542916212226,12.8053655810511,123.704381245643,0,68.5550393030673,0,23.9037622386083,22.2095889476944,53.8955561253321,15.3393904867109,0,76.9781002918924,91.6373781025177,109.12479573001,58.4524324157233,97.1115240695793,0,0,0,0,0,0,0,0,0,40.8381778754446,0,0,0,0,25.2969220674763,0,0,0,0,0,348.78879346396,0,0,0,0,0,0,0,0,0,0,0,0,12.4320880937532,0,0,0,0,101.14421362129,0,0,0,25.5754447361024,88.111958976668,24.6698726048043,0,36.1751826109953
"D_0__Bacteria;D_1__Firmicutes;D_2__Clostridia;D_3__Clostridiales;D_4__Ruminococcaceae;D_5__Harryflintia",15.609023890634,0,20.5562911898857,0,12.5784209273842,4.32066844819929,26.0625883264441,6.55758943306889,0,0,26.7877822755236,8.635406460147,0,10.5389692281679,24.3603509555255,7.54077846595965,14.2946430746412,1.94081530356607,22.5672842309181,8.00679032136352,11.440658150857,0,13.8340213666386,40.5356038147465,0,15.8836440177695,7.28307980991337,20.2100998234825,14.7071212966426,8.01283101789342,107.19645358443,21.5812307634268,15.0265246109007,0,15.5963300889663,31.3122127501902,34.2109816221816,4.50916871133234,11.9925471113422,39.69427465726,0,20.808719069208,18.6021625933297,37.3346528787065,31.1613815013942,7.55946183716166,19.1230097908866,0,0,28.3778724004151,0,16.2059158509247,13.4103480150026,27.7959385350026,0,19.1487512249875,23.8116178670534,7.20581732579437,0,0,44.7604489661975,0,15.9258410572832,0,0,17.634667718942,0,29.8018649337432,0,50.1232799748514,12.6484610337381,113.215208096176,9.54506288935202,7.29666551840304,0,11.6545969088609,15.2977540992965,0,0,0,3.7584737893042,0,34.3194034081051,5.42908376903619,48.4487928928726,37.7132132309046,10.3502967054695,43.7093795108953,5.39539690414932,14.7631046113319,0,48.9035335574841,11.1320049980129,23.4170963266998,29.6457177855506,10.6824994727291,39.9814272149227,65.5629177022861,12.7877223680512,12.2946919502327,6.93840167010122,22.6317903117376,2.89401460887963
"D_0__Bacteria;D_1__Tenericutes;D_2__Mollicutes;D_3__Mollicutes RF39;D_4__unidentified;D_5__unidentified",21.6791998481027,0,0,0,8.38561395158949,23.3316096202762,0,0,0,10.2082740877959,24.5554670858966,0,0,13.1737115352098,37.0277334523988,26.8116567678565,51.9805202714224,20.3785606874437,0,47.2400628960448,0,12.6290659335641,21.1579150313296,38.6053369664252,0,54.2691170607126,17.4793915437921,9.57320517954436,1.83839016208033,0,10.1554534974723,0,10.0176830739338,0,28.2683482862514,63.6344968794188,0,32.6914731571595,39.5754054674291,49.03410398838,39.1126513724345,36.8154260455219,0,0,0,0,18.1668593013423,5.55239723692361,0,79.7648305308965,0,29.373222479801,68.1692690762632,0,37.4460895163227,61.5495575088883,0,0,0,0,4.47604489661975,0,14.989026877443,8.97492785624993,0,0,18.7794982387841,0,0,27.7468157003642,12.6484610337381,22.6430416192352,0,0,0,11.6545969088609,21.4168557390151,0,0,0,126.284719320621,0,0,11.633750933649,16.8517540496948,0,12.9378708818369,12.1041358645556,0,16.317115623051,0,24.451766778742,26.4385118702806,0,26.1579862813682,23.1454155242463,66.6357120248712,13.6234634186568,25.5754447361024,57.3752291010862,0,27.5824944424302,0
